"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
1400 2.5 1.5 934 358 2.57898561311267 1.53684207202481 FALSE ""
600 1.5 1.5 76 359 1.53093338094823 1.55034328425461 FALSE ""
200 2.5 2 505 360 2.16392228972375 1.82749955234659 FALSE ""
1400 1.5 1.5 247 361 1.52437495372501 1.51479198829401 FALSE ""
200 1.5 2 903 362 1.24709999960277 1.64327576047029 FALSE ""
1000 1.5 1.5 144 363 1.36832546832334 1.3954618482558 FALSE ""
600 1.5 2 719 364 1.50600485248765 2.02880084983247 FALSE ""
1400 2.5 1.5 979 365 2.51165921812878 1.51143453040337 FALSE ""
1000 1.5 2 184 366 1.45470119233839 1.93951635628376 FALSE ""
1000 1.5 1.5 749 367 1.65272958990302 1.64387545649805 FALSE ""
200 2.5 1.5 466 368 2.53965007960252 1.54332179994868 FALSE ""
600 1.5 2 813 369 1.50348385636588 2.03462399945952 FALSE ""
1400 2.5 1.5 112 370 2.57909286028174 1.53692329171368 FALSE ""
1000 2.5 2 955 371 2.3769363972889 1.8626795922279 FALSE ""
200 1.5 1.5 610 372 1.50883823193284 1.5364869081157 FALSE ""
200 2.5 1.5 250 373 2.26398335242946 1.36856723059432 FALSE ""
1000 1.5 2 354 374 1.53768109101137 2.03012792185068 FALSE ""
1400 2.5 2 89 375 2.50835459914891 2.01963380877088 FALSE ""
200 1.5 1.5 222 376 1.32273375300031 1.47714847459986 FALSE ""
200 1.5 2 626 377 1.76051248845647 2.20125174870209 FALSE ""
