"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
600 0.95 10 939 250 0.946040889223163 10.0299523403373 FALSE ""
1000 1.5 10 494 251 1.50393226405965 10.1818996065474 FALSE ""
400 1.15 1.5 221 252 1.16919514685688 1.57299060601908 FALSE ""
600 1.15 10 975 253 1.13899370586393 10.0038400554449 FALSE ""
600 1.15 10 105 254 1.16660027212372 10.279804231247 FALSE ""
600 1.15 1.5 864 255 1.16022764505147 1.38210192203674 FALSE ""
800 1.15 1.5 827 256 1.1199982423331 1.37890123752831 FALSE ""
600 1.5 10 18 257 1.4958854242981 9.51091358069353 FALSE ""
200 1.5 1.5 764 258 1.51228923496165 1.93864237357164 FALSE ""
800 1.5 10 927 259 1.50702483451323 10.1594285416337 FALSE ""
800 1.5 1.5 476 260 1.54352270381741 1.60333107684832 FALSE ""
1000 1.15 10 225 261 1.15340783630176 10.5027537146152 FALSE ""
200 0.95 10 1 262 0.942101218362458 8.22803288419431 FALSE ""
600 0.95 10 718 263 0.953476398350221 10.4657872780297 FALSE ""
400 1.15 10 516 264 1.1479088102856 9.67548331131684 FALSE ""
400 1.15 1.5 235 265 1.15305261906453 1.51215968534058 FALSE ""
1000 1.5 10 410 266 1.4915997087078 9.01884419877992 FALSE ""
400 1.5 1.5 602 267 1.50052299991992 1.48484971594633 FALSE ""
1000 0.95 1.5 256 268 0.964658587573834 1.52486071169724 FALSE ""
600 1.5 1.5 860 269 1.50787260707891 1.4293110333083 FALSE ""
200 1.5 1.5 982 270 1.51558102496931 1.56639571157498 FALSE ""
800 1.5 1.5 165 271 1.51339060245045 1.49167359983599 FALSE ""
1000 1.5 10 981 272 1.49236568018971 9.2751744280984 FALSE ""
1000 1.5 1.5 269 273 1.49577146912611 1.53139367291194 FALSE ""
600 0.95 10 173 274 0.952886604946906 9.66069099436944 FALSE ""
800 0.95 1.5 591 275 0.944323058340677 1.47650969431622 FALSE ""
400 1.5 10 447 276 1.49001766168552 9.75378737936729 FALSE ""
600 1.5 10 605 277 1.47855699964167 10.0931048897329 FALSE ""
600 1.15 1.5 961 278 1.13027303907261 1.5569035383501 FALSE ""
200 0.95 1.5 584 279 0.951305969528817 1.63512247819435 FALSE ""
1000 0.95 1.5 91 280 0.936453879738842 1.39715861668568 FALSE ""
400 0.95 1.5 59 281 0.950557170004599 1.48188000515317 FALSE ""
600 0.95 1.5 252 282 0.951620263395966 1.59509888222048 FALSE ""
200 0.95 10 621 283 0.957414637185711 8.3582278685789 FALSE ""
600 0.95 1.5 843 284 0.941137568745556 1.46016823063976 FALSE ""
1000 1.15 10 365 285 1.15351420807548 9.46020158217884 FALSE ""
200 0.95 1.5 970 286 0.948871345734959 1.47537487334581 FALSE ""
200 1.15 10 862 287 1.14982985700549 11.7279550728178 FALSE ""
200 1.15 1.5 707 288 1.14767531797103 1.51755806911384 FALSE ""
800 1.5 1.5 527 289 1.50212621544 1.49779111102172 FALSE ""
800 1.15 1.5 922 290 1.1428242143661 1.41381283055189 FALSE ""
1000 1.5 1.5 259 291 1.50992073485 1.56751929114042 FALSE ""
1000 1.5 10 99 292 1.49432818955426 9.8493883478038 FALSE ""
600 0.95 1.5 818 293 0.946666561660157 1.55315538510093 FALSE ""
800 0.95 1.5 938 294 0.958889323141789 1.55266463984033 FALSE ""
400 1.5 1.5 326 295 1.52589876063843 1.71727628120347 FALSE ""
200 0.95 10 653 296 0.950478153244579 9.5582238410326 FALSE ""
200 0.95 1.5 890 297 0.957567733964955 1.49875224794067 FALSE ""
400 1.15 10 317 298 1.15587187024756 10.2107238408497 FALSE ""
600 1.5 1.5 75 299 1.47066741475593 1.51841486310291 FALSE ""
800 1.5 10 516 300 1.50648046517624 9.29990798037217 FALSE ""
400 1.5 10 270 301 1.50134633129004 10.3342859612853 FALSE ""
1000 0.95 10 131 302 0.949509454248068 9.91491075057524 FALSE ""
1000 1.15 10 738 303 1.14590091664714 10.959194965746 FALSE ""
200 0.95 10 206 304 0.962532711257867 10.46405419648 FALSE ""
600 0.95 10 948 305 0.946604393859081 8.85144574829768 FALSE ""
600 1.15 1.5 990 306 1.14892890094054 1.56192103853649 FALSE ""
400 1.15 1.5 222 307 1.13715163078591 1.47335331045525 FALSE ""
200 0.95 10 596 308 0.952817245777334 10.7467720809925 FALSE ""
600 1.5 10 341 309 1.50675801132014 10.3966724532211 FALSE ""
1000 1.15 10 221 310 1.14763602216518 10.3043048300322 FALSE ""
200 0.95 10 644 311 0.936715519709446 8.63091478504673 FALSE ""
400 0.95 10 293 312 0.943827651124793 10.3787561045273 FALSE ""
1000 1.5 1.5 254 313 1.50704127513107 1.45546781945021 FALSE ""
1000 1.15 10 477 314 1.14628292037587 8.89747268084203 FALSE ""
200 0.95 1.5 864 315 0.949656308126044 1.5362537277754 FALSE ""
800 1.15 1.5 323 316 1.14547349185056 1.62589786438662 FALSE ""
600 1.5 10 741 317 1.49402567731151 10.7336314252133 FALSE ""
200 0.95 1.5 228 318 0.938998905546516 1.27037815353175 FALSE ""
600 0.95 10 445 319 0.949502129457187 9.05580687782611 FALSE ""
1000 1.15 10 443 320 1.14919195156539 10.855344006179 FALSE ""
1000 0.95 10 175 321 0.949823055046807 9.96030162512414 FALSE ""
400 1.5 1.5 872 322 1.51776121361656 1.34643649985001 FALSE ""
400 0.95 10 99 323 0.946184066029442 10.4562163914156 FALSE ""
600 0.95 10 149 324 0.944061553254431 9.66120689346206 FALSE ""
400 1.15 10 280 325 1.16118922258651 10.0694293849037 FALSE ""
600 1.5 10 627 326 1.49125201875676 9.33399895481094 FALSE ""
1000 1.5 10 335 327 1.50124762421843 9.89567895023219 FALSE ""
200 0.95 10 687 328 0.957085756315427 10.9368940797085 FALSE ""
1000 1.15 10 826 329 1.14531905515241 10.8530959591851 FALSE ""
600 1.5 10 913 330 1.50464796179634 10.5775434751488 FALSE ""
1000 0.95 10 167 331 0.946294154463301 9.51672590267538 FALSE ""
1000 1.15 1.5 29 332 1.13125820895147 1.40433971465803 FALSE ""
1000 1.15 1.5 875 333 1.13542872181678 1.52276961860645 FALSE ""
1000 0.95 1.5 952 334 0.960905762212338 1.66863246454521 FALSE ""
